4.100000000000000000e+01,1.000000000000000000e+00
4.110688477454277034e+01,2.000000000000000000e+00
4.114253914165439596e+01,3.000000000000000000e+00
4.117819350876602158e+01,4.000000000000000000e+00
4.121384787587764720e+01,5.000000000000000000e+00
4.124950224298927282e+01,6.000000000000000000e+00
4.114261746844650247e+01,7.000000000000000000e+00
4.126737158338023193e+01,8.000000000000000000e+00
4.124611362261127567e+01,9.000000000000000000e+00
4.122485566184231942e+01,1.000000000000000000e+01
4.120359770107337027e+01,1.100000000000000000e+01
4.118233974030441402e+01,1.200000000000000000e+01
4.105758562537068457e+01,1.300000000000000000e+01
4.104248402075648272e+01,1.400000000000000000e+01
4.103108508135930066e+01,1.500000000000000000e+01
4.101968614196211149e+01,1.600000000000000000e+01
4.100828720256492943e+01,1.700000000000000000e+01
4.099688826316774737e+01,1.800000000000000000e+01
4.101198986778194921e+01,1.900000000000000000e+01
4.099903921528553497e+01,2.000000000000000000e+01
4.099615327887799054e+01,2.100000000000000000e+01
4.099326734247044612e+01,2.200000000000000000e+01
4.099038140606290881e+01,2.300000000000000000e+01
4.098749546965536439e+01,2.400000000000000000e+01
4.100044612215177864e+01,2.500000000000000000e+01
4.101922254366067477e+01,2.600000000000000000e+01
3.965742805336966370e+01,2.700000000000000000e+01
3.829563356307865973e+01,2.800000000000000000e+01
3.693383907278765577e+01,2.900000000000000000e+01
3.557204458249664469e+01,3.000000000000000000e+01
3.555326816098774856e+01,3.100000000000000000e+01
3.554027543158055380e+01,3.200000000000000000e+01
3.557728745611225207e+01,3.300000000000000000e+01
3.561429948064395035e+01,3.400000000000000000e+01
3.565131150517564862e+01,3.500000000000000000e+01
3.568832352970734689e+01,3.600000000000000000e+01
3.570131625911454165e+01,3.700000000000000000e+01
3.572003958294622805e+01,3.800000000000000000e+01
3.571904364555950195e+01,3.900000000000000000e+01
3.571804770817277586e+01,4.000000000000000000e+01
3.571705177078604976e+01,4.100000000000000000e+01
3.571605583339932366e+01,4.200000000000000000e+01
3.569733250956763726e+01,4.300000000000000000e+01
3.562768750442403842e+01,4.400000000000000000e+01
3.559780060789160672e+01,4.500000000000000000e+01
3.556791371135918212e+01,4.600000000000000000e+01
3.553802681482675041e+01,4.700000000000000000e+01
3.550813991829431870e+01,4.800000000000000000e+01
3.557778492343791754e+01,4.900000000000000000e+01
3.557921589186695144e+01,5.000000000000000000e+01
3.560227738504400463e+01,5.100000000000000000e+01
3.562533887822105783e+01,5.200000000000000000e+01
3.564840037139811102e+01,5.300000000000000000e+01
3.567146186457516421e+01,5.400000000000000000e+01
3.567003089614613032e+01,5.500000000000000000e+01
3.566087678971613428e+01,5.600000000000000000e+01
3.551712810241135543e+01,5.700000000000000000e+01
3.537337941510657657e+01,5.800000000000000000e+01
3.522963072780179061e+01,5.900000000000000000e+01
3.508588204049701176e+01,6.000000000000000000e+01
3.509503614692700779e+01,6.100000000000000000e+01
3.511606782764356183e+01,6.200000000000000000e+01
3.513876850196155033e+01,6.300000000000000000e+01
3.516146917627953883e+01,6.400000000000000000e+01
3.518416985059752733e+01,6.500000000000000000e+01
3.520687052491551583e+01,6.600000000000000000e+01
3.518583884419896179e+01,6.700000000000000000e+01
3.514421934105832435e+01,6.800000000000000000e+01
3.516400133278205686e+01,6.900000000000000000e+01
3.518378332450579649e+01,7.000000000000000000e+01
3.520356531622952900e+01,7.100000000000000000e+01
3.522334730795326152e+01,7.200000000000000000e+01
3.526496681109389897e+01,7.300000000000000000e+01
3.528734792362627104e+01,7.400000000000000000e+01
3.528725683431994042e+01,7.500000000000000000e+01
3.528716574501360981e+01,7.600000000000000000e+01
3.528707465570728630e+01,7.700000000000000000e+01
3.528698356640095568e+01,7.800000000000000000e+01
3.526460245386858361e+01,7.900000000000000000e+01
3.529115225929762545e+01,8.000000000000000000e+01
3.525239116758655911e+01,8.100000000000000000e+01
3.521363007587549987e+01,8.200000000000000000e+01
3.517486898416443353e+01,8.300000000000000000e+01
3.513610789245336719e+01,8.400000000000000000e+01
3.510955808702432535e+01,8.500000000000000000e+01
3.516447462518919309e+01,8.600000000000000000e+01
3.514854094448359945e+01,8.700000000000000000e+01
3.513260726377800580e+01,8.800000000000000000e+01
3.511667358307241926e+01,8.900000000000000000e+01
3.510073990236682562e+01,9.000000000000000000e+01
3.504582336420195787e+01,9.100000000000000000e+01
3.504337377591448899e+01,9.200000000000000000e+01
3.504264077773298425e+01,9.300000000000000000e+01
3.504190777955147951e+01,9.400000000000000000e+01
3.504117478136997477e+01,9.500000000000000000e+01
3.504044178318847003e+01,9.600000000000000000e+01
3.504289137147593891e+01,9.700000000000000000e+01
3.499997829411007899e+01,9.800000000000000000e+01
3.503848324884891952e+01,9.900000000000000000e+01
3.507698820358776004e+01,1.000000000000000000e+02
3.511549315832660056e+01,1.010000000000000000e+02
3.515399811306544109e+01,1.020000000000000000e+02
3.519691119043130101e+01,1.030000000000000000e+02
3.529380621973361798e+01,1.040000000000000000e+02
3.524875904555245398e+01,1.050000000000000000e+02
3.520371187137129709e+01,1.060000000000000000e+02
3.515866469719013310e+01,1.070000000000000000e+02
3.511361752300896910e+01,1.080000000000000000e+02
3.501672249370665213e+01,1.090000000000000000e+02
3.505557455728312277e+01,1.100000000000000000e+02
3.508638477936328570e+01,1.110000000000000000e+02
3.511719500144344863e+01,1.120000000000000000e+02
3.514800522352361867e+01,1.130000000000000000e+02
3.517881544560378160e+01,1.140000000000000000e+02
3.513996338202731096e+01,1.150000000000000000e+02
3.511732440905514352e+01,1.160000000000000000e+02
3.509364253351328955e+01,1.170000000000000000e+02
3.506996065797144269e+01,1.180000000000000000e+02
3.504627878242958872e+01,1.190000000000000000e+02
3.502259690688773475e+01,1.200000000000000000e+02
3.504523587985990218e+01,1.210000000000000000e+02
3.500275556197007631e+01,1.220000000000000000e+02
3.498778084238016106e+01,1.230000000000000000e+02
3.497280612279025291e+01,1.240000000000000000e+02
3.495783140320034477e+01,1.250000000000000000e+02
3.494285668361042951e+01,1.260000000000000000e+02
3.498533700150025538e+01,1.270000000000000000e+02
3.508885452579549735e+01,1.280000000000000000e+02
3.510833739527572561e+01,1.290000000000000000e+02
3.512782026475594677e+01,1.300000000000000000e+02
3.514730313423616792e+01,1.310000000000000000e+02
3.516678600371639618e+01,1.320000000000000000e+02
3.506326847942115421e+01,1.330000000000000000e+02
3.511279624054506598e+01,1.340000000000000000e+02
3.511113708126011090e+01,1.350000000000000000e+02
3.510947792197515582e+01,1.360000000000000000e+02
3.510781876269020785e+01,1.370000000000000000e+02
3.510615960340525277e+01,1.380000000000000000e+02
3.505663184228134099e+01,1.390000000000000000e+02
3.507760263231712372e+01,1.400000000000000000e+02
3.508565466852505210e+01,1.410000000000000000e+02
3.509370670473298759e+01,1.420000000000000000e+02
3.510175874094091597e+01,1.430000000000000000e+02
3.510981077714884435e+01,1.440000000000000000e+02
3.508883998711306162e+01,1.450000000000000000e+02
3.513438603702525853e+01,1.460000000000000000e+02
3.508620353664434077e+01,1.470000000000000000e+02
3.503802103626342301e+01,1.480000000000000000e+02
3.498983853588250525e+01,1.490000000000000000e+02
3.494165603550158750e+01,1.500000000000000000e+02
3.489610998558939059e+01,1.510000000000000000e+02
