1.050000000000000000e+01,1.000000000000000000e+00
1.053300437244090659e+01,2.000000000000000000e+00
1.054220818419168637e+01,3.000000000000000000e+00
1.055141199594246437e+01,4.000000000000000000e+00
1.056061580769324237e+01,5.000000000000000000e+00
1.056981961944402215e+01,6.000000000000000000e+00
1.053681524700311556e+01,7.000000000000000000e+00
1.053118210983294389e+01,8.000000000000000000e+00
1.052529232871758502e+01,9.000000000000000000e+00
1.051940254760222615e+01,1.000000000000000000e+01
1.051351276648686550e+01,1.100000000000000000e+01
1.050762298537150663e+01,1.200000000000000000e+01
1.051325612254167829e+01,1.300000000000000000e+01
1.041119602822160140e+01,1.400000000000000000e+01
1.040948421685452452e+01,1.500000000000000000e+01
1.040777240548744587e+01,1.600000000000000000e+01
1.040606059412036899e+01,1.700000000000000000e+01
1.040434878275329211e+01,1.800000000000000000e+01
1.050640887707336901e+01,1.900000000000000000e+01
1.057545521303788227e+01,2.000000000000000000e+01
1.055212658340504994e+01,2.100000000000000000e+01
1.052879795377221939e+01,2.200000000000000000e+01
1.050546932413938883e+01,2.300000000000000000e+01
1.048214069450655650e+01,2.400000000000000000e+01
1.041309435854204324e+01,2.500000000000000000e+01
1.047523656197789776e+01,2.600000000000000000e+01
9.789022799496461147e+00,2.700000000000000000e+01
9.102809037015024529e+00,2.800000000000000000e+01
8.416595274533587911e+00,2.900000000000000000e+01
7.730381512052152182e+00,3.000000000000000000e+01
7.668239308616297656e+00,3.100000000000000000e+01
7.644336977065873562e+00,3.200000000000000000e+01
7.667091037385516117e+00,3.300000000000000000e+01
7.689845097705157784e+00,3.400000000000000000e+01
7.712599158024800339e+00,3.500000000000000000e+01
7.735353218344442894e+00,3.600000000000000000e+01
7.759255549894866988e+00,3.700000000000000000e+01
7.755894712369689081e+00,3.800000000000000000e+01
7.706340709887128604e+00,3.900000000000000000e+01
7.656786707404569015e+00,4.000000000000000000e+01
7.607232704922009425e+00,4.100000000000000000e+01
7.557678702439448948e+00,4.200000000000000000e+01
7.561039539964626854e+00,4.300000000000000000e+01
7.576609543895029830e+00,4.400000000000000000e+01
7.586592224527469064e+00,4.500000000000000000e+01
7.596574905159908297e+00,4.600000000000000000e+01
7.606557585792347531e+00,4.700000000000000000e+01
7.616540266424786765e+00,4.800000000000000000e+01
7.600970262494383789e+00,4.900000000000000000e+01
7.596722090340124467e+00,5.000000000000000000e+01
7.623746647443817359e+00,5.100000000000000000e+01
7.650771204547510251e+00,5.200000000000000000e+01
7.677795761651204032e+00,5.300000000000000000e+01
7.704820318754896924e+00,5.400000000000000000e+01
7.709068490909156246e+00,5.500000000000000000e+01
7.681520682090299701e+00,5.600000000000000000e+01
7.503168925746241058e+00,5.700000000000000000e+01
7.324817169402182415e+00,5.800000000000000000e+01
7.146465413058123772e+00,5.900000000000000000e+01
6.968113656714065129e+00,6.000000000000000000e+01
6.995661465532921675e+00,6.100000000000000000e+01
6.986290315555018893e+00,6.200000000000000000e+01
7.024548952523134382e+00,6.300000000000000000e+01
7.062807589491250759e+00,6.400000000000000000e+01
7.101066226459367137e+00,6.500000000000000000e+01
7.139324863427482626e+00,6.600000000000000000e+01
7.148696013405385408e+00,6.700000000000000000e+01
7.144948466392623487e+00,6.800000000000000000e+01
7.139370042207352718e+00,6.900000000000000000e+01
7.133791618022082837e+00,7.000000000000000000e+01
7.128213193836812067e+00,7.100000000000000000e+01
7.122634769651541298e+00,7.200000000000000000e+01
7.126382316664303218e+00,7.300000000000000000e+01
7.056882779954312568e+00,7.400000000000000000e+01
7.060375791182114114e+00,7.500000000000000000e+01
7.063868802409914771e+00,7.600000000000000000e+01
7.067361813637715429e+00,7.700000000000000000e+01
7.070854824865516974e+00,7.800000000000000000e+01
7.140354361575507625e+00,7.900000000000000000e+01
7.198138610303083773e+00,8.000000000000000000e+01
7.172844276377869477e+00,8.100000000000000000e+01
7.147549942452655181e+00,8.200000000000000000e+01
7.122255608527439996e+00,8.300000000000000000e+01
7.096961274602225700e+00,8.400000000000000000e+01
7.039177025874649551e+00,8.500000000000000000e+01
7.011858323855174824e+00,8.600000000000000000e+01
6.833105216995460474e+00,8.700000000000000000e+01
6.654352110135745235e+00,8.800000000000000000e+01
6.475599003276030885e+00,8.900000000000000000e+01
6.296845896416316535e+00,9.000000000000000000e+01
6.324164598435791262e+00,9.100000000000000000e+01
6.323681407144031041e+00,9.200000000000000000e+01
6.360745949039811720e+00,9.300000000000000000e+01
6.397810490935593286e+00,9.400000000000000000e+01
6.434875032831374853e+00,9.500000000000000000e+01
6.471939574727155531e+00,9.600000000000000000e+01
6.472422766018915752e+00,9.700000000000000000e+01
6.420968013635222960e+00,9.800000000000000000e+01
6.394636878687796511e+00,9.900000000000000000e+01
6.368305743740370062e+00,1.000000000000000000e+02
6.341974608792943613e+00,1.010000000000000000e+02
6.315643473845517164e+00,1.020000000000000000e+02
6.367098226229209956e+00,1.030000000000000000e+02
6.359403654222588465e+00,1.040000000000000000e+02
6.400313755626393153e+00,1.050000000000000000e+02
6.441223857030198729e+00,1.060000000000000000e+02
6.482133958434004306e+00,1.070000000000000000e+02
6.523044059837808994e+00,1.080000000000000000e+02
6.530738631844430486e+00,1.090000000000000000e+02
6.536678483658906025e+00,1.100000000000000000e+02
6.473446632516372645e+00,1.110000000000000000e+02
6.410214781373839266e+00,1.120000000000000000e+02
6.346982930231306774e+00,1.130000000000000000e+02
6.283751079088773395e+00,1.140000000000000000e+02
6.277811227274297856e+00,1.150000000000000000e+02
6.230241877104782056e+00,1.160000000000000000e+02
6.089354412056849242e+00,1.170000000000000000e+02
5.948466947008915540e+00,1.180000000000000000e+02
5.807579481960981838e+00,1.190000000000000000e+02
5.666692016913049024e+00,1.200000000000000000e+02
5.714261367082564824e+00,1.210000000000000000e+02
5.673560278460668904e+00,1.220000000000000000e+02
5.667640219922131628e+00,1.230000000000000000e+02
5.661720161383594352e+00,1.240000000000000000e+02
5.655800102845057076e+00,1.250000000000000000e+02
5.649880044306519800e+00,1.260000000000000000e+02
5.690581132928415720e+00,1.270000000000000000e+02
5.682163286308911765e+00,1.280000000000000000e+02
5.666818733970369060e+00,1.290000000000000000e+02
5.651474181631825466e+00,1.300000000000000000e+02
5.636129629293282761e+00,1.310000000000000000e+02
5.620785076954740056e+00,1.320000000000000000e+02
5.629202923574244011e+00,1.330000000000000000e+02
5.704905441084502371e+00,1.340000000000000000e+02
5.709412858870608787e+00,1.350000000000000000e+02
5.713920276656715203e+00,1.360000000000000000e+02
5.718427694442821618e+00,1.370000000000000000e+02
5.722935112228928034e+00,1.380000000000000000e+02
5.647232594718669674e+00,1.390000000000000000e+02
5.759122183951386198e+00,1.400000000000000000e+02
5.802777419268319470e+00,1.410000000000000000e+02
5.846432654585252742e+00,1.420000000000000000e+02
5.890087889902186902e+00,1.430000000000000000e+02
5.933743125219120174e+00,1.440000000000000000e+02
5.821853535986403649e+00,1.450000000000000000e+02
5.809984660456878558e+00,1.460000000000000000e+02
5.795440090391913657e+00,1.470000000000000000e+02
5.780895520326947867e+00,1.480000000000000000e+02
5.766350950261982966e+00,1.490000000000000000e+02
5.751806380197018065e+00,1.500000000000000000e+02
5.763675255726543156e+00,1.510000000000000000e+02
5.747787498083323676e+00,1.520000000000000000e+02
5.717869945393228015e+00,1.530000000000000000e+02
5.687952392703131466e+00,1.540000000000000000e+02
5.658034840013034916e+00,1.550000000000000000e+02
5.628117287322939255e+00,1.560000000000000000e+02
5.644005044966158735e+00,1.570000000000000000e+02
5.617916832966097118e+00,1.580000000000000000e+02
5.672893908532584462e+00,1.590000000000000000e+02
5.727870984099071805e+00,1.600000000000000000e+02
5.782848059665559148e+00,1.610000000000000000e+02
5.837825135232046492e+00,1.620000000000000000e+02
5.863913347232108109e+00,1.630000000000000000e+02
5.851716311595926534e+00,1.640000000000000000e+02
